Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
11577,2022-10-14,AAM AADMI PARTY,*******5086,TL,13605,1000000,691,5972302
11578,2022-10-14,AAM AADMI PARTY,*******5086,TL,13601,1000000,691,5972302
11579,2022-10-14,AAM AADMI PARTY,*******5086,TL,13603,1000000,691,5972302
11580,2022-10-14,AAM AADMI PARTY,*******5086,TL,13608,1000000,691,5972302
11581,2022-10-14,AAM AADMI PARTY,*******5086,TL,13610,1000000,691,5972302
11582,2022-10-14,AAM AADMI PARTY,*******5086,TL,13612,1000000,691,5972302
11583,2022-10-14,AAM AADMI PARTY,*******5086,TL,13611,1000000,691,5972302
11584,2022-10-14,AAM AADMI PARTY,*******5086,TL,13614,1000000,691,5972302
11585,2022-10-14,AAM AADMI PARTY,*******5086,TL,13607,1000000,691,5972302
11586,2022-10-14,AAM AADMI PARTY,*******5086,TL,13609,1000000,691,5972302
11587,2022-10-14,AAM AADMI PARTY,*******5086,TL,13613,1000000,691,5972302
11588,2022-10-14,AAM AADMI PARTY,*******5086,OL,3293,100000,691,5972302
11589,2022-10-14,AAM AADMI PARTY,*******5086,OL,3289,100000,691,5972302
11590,2022-10-14,AAM AADMI PARTY,*******5086,OL,3295,100000,691,5972302
11591,2022-10-14,AAM AADMI PARTY,*******5086,OL,3297,100000,691,5972302
11592,2022-10-14,AAM AADMI PARTY,*******5086,OL,3287,100000,691,5972302
11593,2022-10-14,AAM AADMI PARTY,*******5086,OL,3291,100000,691,5972302
11594,2022-10-14,AAM AADMI PARTY,*******5086,OL,3283,100000,691,5972302
11595,2022-10-14,AAM AADMI PARTY,*******5086,OL,3299,100000,691,5972302
11596,2022-10-14,AAM AADMI PARTY,*******5086,OL,3281,100000,691,5972302
11597,2022-10-14,AAM AADMI PARTY,*******5086,OL,3285,100000,691,5972302
11598,2022-10-14,AAM AADMI PARTY,*******5086,OL,3292,100000,691,5972302
11599,2022-10-14,AAM AADMI PARTY,*******5086,OL,3296,100000,691,5972302
11600,2022-10-14,AAM AADMI PARTY,*******5086,OL,3298,100000,691,5972302
11601,2022-10-14,AAM AADMI PARTY,*******5086,OL,3294,100000,691,5972302
11602,2022-10-14,AAM AADMI PARTY,*******5086,OL,3300,100000,691,5972302
11603,2022-10-14,AAM AADMI PARTY,*******5086,OL,3290,100000,691,5972302
11604,2022-10-14,AAM AADMI PARTY,*******5086,OL,3288,100000,691,5972302
11605,2022-10-14,AAM AADMI PARTY,*******5086,OL,3284,100000,691,5972302
11606,2022-10-14,AAM AADMI PARTY,*******5086,OL,3286,100000,691,5972302
11607,2022-10-14,AAM AADMI PARTY,*******5086,OL,3282,100000,691,5972302
11608,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10485,10000000,1,3490777
11609,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10672,10000000,1,3490777
11610,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10614,10000000,1,3490777
11611,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10658,10000000,1,3490777
11612,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10488,10000000,1,3490777
11613,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10489,10000000,1,3490777
11614,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10486,10000000,1,3490777
11615,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10437,10000000,1,3490777
11616,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10661,10000000,1,3490777
11617,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10660,10000000,1,3490777
11618,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10613,10000000,1,3490777
11619,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10673,10000000,1,3490777
11620,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10445,10000000,1,3490777
11621,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10612,10000000,1,3490777
11622,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10606,10000000,1,3490777
11623,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10611,10000000,1,3490777
11624,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10495,10000000,1,3490777
11625,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10429,10000000,1,3490777
11626,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10428,10000000,1,3490777
11627,2022-10-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,10490,10000000,1,3490777
11628,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11936,10000000,691,7516991
11629,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11934,10000000,691,7516991
11630,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,11938,10000000,691,7516991
11631,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3916,10000000,691,7516991
11632,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5579,10000000,691,7516991
11633,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3924,10000000,691,7516991
11634,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,3920,10000000,691,7516991
11635,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,5582,10000000,691,7516991
11636,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1826,1000000,691,7516991
11637,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1879,1000000,691,7516991
11638,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1909,1000000,691,7516991
11639,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1845,1000000,691,7516991
11640,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1904,1000000,691,7516991
11641,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1901,1000000,691,7516991
11642,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1817,1000000,691,7516991
11643,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1863,1000000,691,7516991
11644,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1822,1000000,691,7516991
11645,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1829,1000000,691,7516991
11646,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1847,1000000,691,7516991
11647,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1836,1000000,691,7516991
11648,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1851,1000000,691,7516991
11649,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1838,1000000,691,7516991
11650,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1820,1000000,691,7516991
11651,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1831,1000000,691,7516991
11652,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1865,1000000,691,7516991
11653,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1913,1000000,691,7516991
11654,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1859,1000000,691,7516991
11655,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1881,1000000,691,7516991
11656,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1810,1000000,691,7516991
11657,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1887,1000000,691,7516991
11658,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1824,1000000,691,7516991
11659,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1869,1000000,691,7516991
11660,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1871,1000000,691,7516991
11661,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1877,1000000,691,7516991
11662,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1889,1000000,691,7516991
11663,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1899,1000000,691,7516991
11664,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1916,1000000,691,7516991
11665,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1849,1000000,691,7516991
11666,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1895,1000000,691,7516991
11667,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1883,1000000,691,7516991
11668,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1861,1000000,691,7516991
11669,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1875,1000000,691,7516991
11670,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1840,1000000,691,7516991
11671,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1834,1000000,691,7516991
11672,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1885,1000000,691,7516991
11673,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1807,1000000,691,7516991
11674,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1813,1000000,691,7516991
11675,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1893,1000000,691,7516991
11676,2022-10-14,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,TL,1853,1000000,691,7516991
